sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate
102540,2,-1,-1,8,812,,,,,,,,,,,,,
102542,3,1,1,8,214,,,,,,,,,,,,,
102545,1,1,1,8,403,51.0,0.0,0.0,0.0,0.0,72.0,,0.0,0.0,,3.0,0.0,0.0
102569,1,1,2,8,800,,,,,,,,,,,,,
102576,1,2,1,8,403,,,,,,,,,,,,,
102577,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0196
102585,1,2,2,8,885,,,,,,,,,,,,,
102605,3,2,1,8,214,,,,,,,,,,,,,
102615,3,1,1,8,214,,,,,,,,,,,3.0,0.0,0.0
10263,2,1,2,8,804,,,,,,,,,,,,,
102638,3,2,1,8,489,,,,,,,,,,,,,
10264,1,1,2,8,885,,,,,,,,,,,,,
102644,3,2,1,8,306,,,,,,,,,,,,,
102646,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0357
102649,3,1,1,8,489,,,,,,,,,,,,,
102651,3,-1,-1,8,489,,,,,,,,,,,,,
102653,3,-1,1,8,489,,,,,,,,,,,,,
102655,3,1,2,8,214,20.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,4.0,1.0,0.0099
102658,3,2,2,8,489,,,,,,,,,,,,,
102659,3,1,-1,8,214,,,,,,,,,,,,,
102662,1,2,2,8,403,,,,,,,,,,,,,
102666,3,-1,1,8,489,,,,,,,,,,,,,
102675,2,2,2,8,623,542.0,22.0,9.0,1.0,1.0,815.0,0.045454545454545456,0.0018450184501845018,0.001226993865030675,1.0,4.0,1.0,0.0506
102701,3,1,2,8,214,,,,,,,,,,,,,
102708,3,2,1,8,214,0.0,0.0,0.0,0.0,0.0,6.0,,,0.0,,2.0,0.0,0.0
102709,-1,1,2,8,561,,,,,,,,,,,,,
10271,-1,2,1,8,766,,,,,,,,,,,,,
102713,3,1,-1,8,214,,,,,,,,,,,,,
102720,3,2,1,8,489,,,,,,,,,,,,,
102728,2,1,2,8,124,,,,,,,,,,,,,
102734,2,1,2,8,124,,,,,,,,,,,,,
102737,2,1,2,8,812,,,,,,,,,,,,,
102752,2,1,-1,8,812,,,,,,,,,,,,,
102754,3,1,2,8,214,201.0,3.0,2.0,0.0,0.0,531.0,0.0,0.0,0.0,,1.0,0.0,0.0
102774,3,2,1,8,214,,,,,,,,,,,1.0,0.0,0.0
102775,1,1,2,8,658,,,,,,,,,,,2.0,0.0,0.0
102779,3,1,-1,8,489,,,,,,,,,,,,,
102791,2,1,2,8,812,,,,,,,,,,,,,
102807,3,2,2,8,489,,,,,,,,,,,,,
10281,-1,1,1,8,766,892.0,19.0,9.0,1.0,6.0,1443.0,0.05263157894736842,0.0011210762331838565,0.000693000693000693,0.16666666666666666,4.0,1.0,0.019
102811,3,1,1,8,214,,,,,,,,,,,,,
102813,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
102815,2,-1,-1,8,623,,,,,,,,,,,,,
102819,3,1,2,8,214,,,,,,,,,,,,,
10282,3,1,1,8,489,,,,,,,,,,,,,
102829,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.0833
102838,3,2,2,8,489,,,,,,,,,,,,,
10285,3,1,2,8,214,,,,,,,,,,,,,
102854,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0
102858,2,2,2,8,124,,,,,,,,,,,,,
10288,3,1,-1,8,214,,,,,,,,,,,3.0,1.0,0.0455
10290,2,2,2,8,623,,,,,,,,,,,1.0,0.0,0.0
102920,3,2,2,8,214,130.0,1.0,1.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0135
102922,3,-1,1,8,489,,,,,,,,,,,,,
10294,1,1,2,8,800,,,,,,,,,,,,,
102943,3,1,2,8,214,,,,,,,,,,,,,
102954,1,1,1,8,800,,,,,,,,,,,,,
102961,3,-1,2,8,489,,,,,,,,,,,1.0,0.0,0.0
10297,3,2,2,8,489,,,,,,,,,,,,,
102979,3,1,2,8,489,,,,,,,,,,,,,
102983,3,2,1,8,489,,,,,,,,,,,,,
102988,3,1,2,8,489,,,,,,,,,,,,,
102990,3,2,-1,8,214,,,,,,,,,,,2.0,0.0,0.0
102991,3,1,-1,8,489,,,,,,,,,,,,,
102993,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0069
103000,3,2,2,8,214,,,,,,,,,,,,,
103004,-1,-1,1,8,622,,,,,,,,,,,,,
103014,1,2,1,8,800,8577.0,391.0,142.0,14.0,57.0,14373.0,0.03580562659846547,0.0016322723563017372,0.0009740485632783692,0.24561403508771928,4.0,1.0,0.0501
103031,-1,1,-1,8,562,,,,,,,,,,,1.0,0.0,0.0
103032,3,2,2,8,571,,,,,,,,,,,,,
103033,-1,1,1,8,801,17.0,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,,1.0,0.0,0.0
103035,3,-1,2,8,214,,,,,,,,,,,1.0,0.0,0.0
103038,2,1,2,8,812,,,,,,,,,,,,,
103041,3,1,1,8,489,,,,,,,,,,,,,
103043,3,2,1,8,214,,,,,,,,,,,3.0,0.0,0.0
103047,3,2,2,8,214,,,,,,,,,,,,,
10305,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
103050,1,2,2,8,658,,,,,,,,,,,,,
103054,2,1,2,8,623,,,,,,,,,,,,,
103059,1,2,2,8,658,,,,,,,,,,,2.0,0.0,0.0
103064,3,1,2,8,489,,,,,,,,,,,,,
103070,3,-1,1,8,489,,,,,,,,,,,1.0,0.0,0.0
103074,3,1,1,8,214,,,,,,,,,,,,,
103081,3,1,-1,8,489,,,,,,,,,,,3.0,1.0,0.0256
103097,3,1,2,8,489,,,,,,,,,,,,,
10312,3,1,2,8,489,,,,,,,,,,,,,
103121,3,2,2,8,214,,,,,,,,,,,,,
103127,3,-1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
103132,1,2,2,8,545,26689.0,941.0,323.0,59.0,192.0,44323.0,0.06269925611052073,0.0022106485818127316,0.0013311373327617715,0.3072916666666667,4.0,1.0,0.0236
103139,3,1,2,8,214,,,,,,,,,,,,,
10314,-1,-1,2,8,263,,,,,,,,,,,,,
103140,3,1,1,8,214,,,,,,,,,,,,,
103145,3,1,2,8,489,,,,,,,,,,,,,
103147,3,1,1,8,214,130.0,2.0,2.0,0.0,0.0,192.0,0.0,0.0,0.0,,,,
103151,2,1,2,8,623,21.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,,,,
10316,3,2,2,8,214,1491.0,39.0,15.0,3.0,10.0,2225.0,0.07692307692307693,0.002012072434607646,0.001348314606741573,0.3,3.0,1.0,0.0556
103165,3,1,2,8,214,,,,,,,,,,,,,
103167,2,2,2,8,623,,,,,,,,,,,,,
103168,3,2,2,8,489,,,,,,,,,,,,,
103170,3,1,1,8,489,,,,,,,,,,,,,
103175,3,-1,2,8,489,,,,,,,,,,,,,
103197,1,1,1,8,658,,,,,,,,,,,3.0,1.0,0.1136
10321,3,1,2,8,214,910.0,48.0,13.0,1.0,6.0,1466.0,0.020833333333333332,0.001098901098901099,0.0006821282401091405,0.16666666666666666,4.0,1.0,0.0432
103213,3,1,-1,8,214,,,,,,,,,,,,,
103215,3,1,1,8,214,,,,,,,,,,,,,
103217,3,2,1,8,489,,,,,,,,,,,,,
10322,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.0444
103224,-1,1,1,8,562,,,,,,,,,,,,,
103226,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0
103234,3,1,2,8,214,32942.0,574.0,248.0,21.0,160.0,54212.0,0.036585365853658534,0.0006374840628984276,0.0003873681103814654,0.13125,4.0,1.0,0.0307
103235,3,1,1,8,489,,,,,,,,,,,,,
103239,3,1,2,8,489,,,,,,,,,,,,,
103247,3,1,1,8,214,,,,,,,,,,,,,
10325,1,1,2,8,885,11329.0,233.0,101.0,14.0,73.0,19873.0,0.060085836909871244,0.0012357666166475417,0.0007044734061289186,0.1917808219178082,4.0,1.0,0.0085
103257,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0
10326,-1,1,1,8,916,,,,,,,,,,,4.0,1.0,0.1358
103272,-1,2,1,8,900,,,,,,,,,,,,,
103277,1,2,1,8,693,,,,,,,,,,,,,
103278,3,1,-1,8,489,190.0,2.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,,,,
103280,-1,-1,1,8,70,,,,,,,,,,,,,
103283,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0606
103290,3,1,2,8,489,,,,,,,,,,,,,
103291,3,1,2,8,489,,,,,,,,,,,,,
103293,3,1,2,8,489,,,,,,,,,,,,,
103313,3,-1,2,8,214,,,,,,,,,,,,,
103351,-1,2,1,8,622,53.0,0.0,0.0,0.0,0.0,88.0,,0.0,0.0,,3.0,1.0,0.04
103355,1,1,2,8,885,,,,,,,,,,,,,
10337,3,2,2,8,489,,,,,,,,,,,,,
103375,3,2,-1,8,489,,,,,,,,,,,,,
103378,3,1,1,8,489,,,,,,,,,,,,,
10338,2,1,2,8,623,,,,,,,,,,,,,
103381,3,1,2,8,306,,,,,,,,,,,,,
103386,3,1,1,8,214,11.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,4.0,1.0,0.0213
10339,-1,1,1,8,321,,,,,,,,,,,,,
103404,3,1,2,8,214,,,,,,,,,,,1.0,0.0,0.0
103419,1,2,2,8,545,,,,,,,,,,,,,
10343,1,1,-1,8,545,,,,,,,,,,,,,
103433,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.0238
103436,2,1,2,8,623,,,,,,,,,,,,,
103440,3,2,2,8,214,11.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,,3.0,0.0,0.0
103459,1,1,2,8,800,,,,,,,,,,,,,
10347,3,1,2,8,489,,,,,,,,,,,,,
103477,2,1,2,8,804,,,,,,,,,,,,,
103481,3,2,1,8,489,,,,,,,,,,,,,
103482,3,1,2,8,214,,,,,,,,,,,,,
103491,3,-1,1,8,214,,,,,,,,,,,,,
103493,-1,1,2,8,159,,,,,,,,,,,,,
103518,3,1,1,8,489,,,,,,,,,,,,,
103537,3,2,1,8,489,,,,,,,,,,,,,
103548,3,-1,-1,8,214,,,,,,,,,,,,,
103554,3,1,2,8,489,,,,,,,,,,,,,
103556,1,1,-1,8,403,,,,,,,,,,,,,
103567,3,-1,-1,8,489,,,,,,,,,,,,,
103568,1,1,2,8,30,,,,,,,,,,,,,
103572,2,-1,-1,8,623,,,,,,,,,,,,,
103577,3,1,-1,8,214,71.0,0.0,0.0,0.0,0.0,156.0,,0.0,0.0,,3.0,1.0,0.0588
103578,3,1,-1,8,306,,,,,,,,,,,2.0,0.0,0.0
103579,2,2,-1,8,124,,,,,,,,,,,3.0,0.0,0.0
103588,1,1,1,8,677,1133.0,35.0,14.0,0.0,8.0,1798.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0455
103589,2,1,2,8,655,,,,,,,,,,,,,
103612,3,2,2,8,489,,,,,,,,,,,,,
103621,3,1,1,8,214,,,,,,,,,,,,,
103622,1,1,-1,8,545,,,,,,,,,,,,,
10363,3,1,1,8,489,,,,,,,,,,,,,
103630,3,1,2,8,214,,,,,,,,,,,,,
103634,3,1,2,8,489,,,,,,,,,,,,,
103636,-1,-1,-1,8,916,,,,,,,,,,,,,
103642,3,1,1,8,571,,,,,,,,,,,,,
103652,1,-1,2,8,658,35454.0,1050.0,302.0,101.0,295.0,57338.0,0.09619047619047619,0.002848761775822192,0.0017614845303289266,0.3423728813559322,4.0,1.0,0.0056
103655,3,2,2,8,489,,,,,,,,,,,2.0,0.0,0.0
103671,3,2,2,8,306,,,,,,,,,,,,,
103679,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0305
103680,1,1,-1,8,885,,,,,,,,,,,,,
103683,3,-1,-1,8,214,,,,,,,,,,,,,
10369,2,-1,-1,8,623,,,,,,,,,,,,,
103693,1,1,2,8,403,525.0,30.0,10.0,1.0,2.0,888.0,0.03333333333333333,0.0019047619047619048,0.0011261261261261261,0.5,2.0,1.0,0.1429
103694,3,1,2,8,489,,,,,,,,,,,,,
103696,3,1,2,8,489,,,,,,,,,,,,,
103698,3,2,2,8,489,,,,,,,,,,,,,
103701,2,-1,-1,8,623,,,,,,,,,,,,,
103710,1,1,1,8,693,,,,,,,,,,,,,
103715,3,2,1,8,489,,,,,,,,,,,3.0,0.0,0.0
103720,1,1,1,8,30,,,,,,,,,,,4.0,1.0,0.0365
103758,1,2,2,8,800,,,,,,,,,,,,,
10376,3,-1,-1,8,214,,,,,,,,,,,,,
103760,2,2,2,8,623,,,,,,,,,,,,,
103781,2,2,2,8,635,,,,,,,,,,,,,
103788,3,1,2,8,214,,,,,,,,,,,,,
1038,3,2,-1,8,214,,,,,,,,,,,,,
103801,3,1,1,8,489,,,,,,,,,,,,,
10381,3,1,-1,8,489,,,,,,,,,,,4.0,1.0,0.0588
103819,3,1,2,8,489,,,,,,,,,,,,,
103820,1,-1,1,8,800,,,,,,,,,,,,,
103823,3,-1,1,8,489,,,,,,,,,,,,,
103832,-1,1,-1,8,244,,,,,,,,,,,,,
103833,-1,1,2,8,766,,,,,,,,,,,,,
103835,3,-1,2,8,489,,,,,,,,,,,,,
103842,2,-1,1,8,124,,,,,,,,,,,,,
103843,3,-1,2,8,489,,,,,,,,,,,,,
103846,3,1,2,8,214,,,,,,,,,,,,,
103847,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0
103851,3,1,2,8,489,,,,,,,,,,,,,
103872,1,1,2,8,693,7.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,3.0,1.0,0.1892
103873,3,1,2,8,489,,,,,,,,,,,,,
103881,1,1,1,8,596,1062.0,24.0,10.0,1.0,10.0,1762.0,0.041666666666666664,0.0009416195856873823,0.0005675368898978433,0.1,3.0,1.0,0.0952
103887,3,1,1,8,214,82.0,7.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,,,,
103890,3,2,2,8,214,6253.0,125.0,64.0,3.0,26.0,10155.0,0.024,0.00047976971053894133,0.0002954209748892171,0.11538461538461539,2.0,0.0,0.0
103920,3,-1,1,8,489,,,,,,,,,,,,,
103926,3,-1,2,8,489,,,,,,,,,,,,,
103939,3,1,-1,8,214,,,,,,,,,,,3.0,0.0,0.0
103942,-1,-1,-1,8,605,,,,,,,,,,,,,
103945,3,1,2,8,489,,,,,,,,,,,,,
10395,3,1,1,8,489,,,,,,,,,,,3.0,0.0,0.0
103952,3,1,2,8,489,,,,,,,,,,,,,
103955,-1,2,1,8,916,,,,,,,,,,,2.0,1.0,0.1429
10396,3,1,1,8,489,,,,,,,,,,,,,
103960,2,1,2,8,623,,,,,,,,,,,,,
103963,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
103988,2,-1,-1,8,124,,,,,,,,,,,,,
103990,1,1,1,8,30,,,,,,,,,,,,,
103998,3,1,2,8,489,,,,,,,,,,,,,
104000,2,-1,-1,8,812,,,,,,,,,,,,,
104001,1,2,1,8,403,245.0,0.0,0.0,0.0,0.0,385.0,,0.0,0.0,,4.0,1.0,0.046
104002,3,1,1,8,214,,,,,,,,,,,,,
104009,3,1,2,8,489,,,,,,,,,,,,,
104010,3,1,2,8,489,,,,,,,,,,,1.0,0.0,0.0
104012,2,1,2,8,655,,,,,,,,,,,,,
104031,3,2,1,8,489,,,,,,,,,,,,,
104032,1,1,1,8,885,,,,,,,,,,,,,
104048,2,2,1,8,124,,,,,,,,,,,3.0,1.0,0.1538
104049,1,2,2,8,403,,,,,,,,,,,4.0,1.0,0.11900000000000001
104051,1,1,-1,8,545,,,,,,,,,,,,,
104063,2,2,2,8,804,,,,,,,,,,,,,
104069,3,1,2,8,571,,,,,,,,,,,,,
104092,2,2,2,8,623,,,,,,,,,,,2.0,0.0,0.0
104097,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0
10410,3,2,1,8,489,,,,,,,,,,,,,
104101,1,1,2,8,403,,,,,,,,,,,,,
104103,2,-1,-1,8,124,84.0,0.0,0.0,0.0,0.0,121.0,,0.0,0.0,,,,
104104,1,1,2,8,403,,,,,,,,,,,,,
104106,3,-1,-1,8,214,,,,,,,,,,,,,
104110,1,1,1,8,545,,,,,,,,,,,,,
104119,3,1,2,8,489,,,,,,,,,,,,,
104127,3,1,2,8,489,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,1.0,0.0513
104128,3,2,-1,8,214,,,,,,,,,,,2.0,0.0,0.0
104138,3,1,2,8,489,,,,,,,,,,,,,
104143,3,-1,-1,8,489,,,,,,,,,,,,,
104147,1,2,1,8,545,,,,,,,,,,,,,
104160,2,1,2,8,812,,,,,,,,,,,,,
104186,3,2,2,8,489,,,,,,,,,,,,,
104189,3,1,2,8,489,,,,,,,,,,,,,
104192,-1,2,1,8,484,360.0,1.0,2.0,0.0,0.0,574.0,0.0,0.0,0.0,,4.0,1.0,0.1094
104201,-1,-1,-1,8,321,,,,,,,,,,,,,
104203,2,1,2,8,812,,,,,,,,,,,,,
104224,1,1,2,8,545,,,,,,,,,,,,,
104227,2,1,2,8,812,,,,,,,,,,,,,
104229,3,1,2,8,489,,,,,,,,,,,,,
10423,1,1,1,8,658,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0139
104239,3,1,2,8,489,,,,,,,,,,,,,
104240,1,1,2,8,658,,,,,,,,,,,,,
104267,3,1,2,8,214,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0222
104271,3,1,1,8,214,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0097
104272,1,2,2,8,545,,,,,,,,,,,,,
104275,3,1,1,8,214,,,,,,,,,,,,,
104280,3,-1,2,8,489,,,,,,,,,,,,,
104287,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
104307,1,-1,1,8,658,,,,,,,,,,,,,
104308,2,2,-1,8,812,,,,,,,,,,,2.0,0.0,0.0
104310,3,1,2,8,306,,,,,,,,,,,3.0,1.0,0.0455
104311,3,-1,1,8,489,,,,,,,,,,,,,
104315,3,1,2,8,306,,,,,,,,,,,,,
10433,2,1,2,8,101,,,,,,,,,,,,,
104336,2,1,1,8,812,88.0,1.0,1.0,0.0,0.0,188.0,0.0,0.0,0.0,,2.0,0.0,0.0
104356,3,2,2,8,489,,,,,,,,,,,,,
104363,-1,2,1,8,88,,,,,,,,,,,3.0,1.0,0.0227
10437,-1,2,1,8,605,,,,,,,,,,,,,
104378,1,1,2,8,658,,,,,,,,,,,,,
104380,3,2,2,8,571,,,,,,,,,,,,,
104387,3,2,-1,8,214,,,,,,,,,,,,,
104394,3,2,2,8,489,,,,,,,,,,,,,
104397,1,2,2,8,658,,,,,,,,,,,3.0,0.0,0.0
10440,1,-1,2,8,545,,,,,,,,,,,,,
104400,2,2,2,8,101,,,,,,,,,,,,,
10441,1,2,1,8,800,,,,,,,,,,,,,
104413,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0167
104414,1,-1,-1,8,403,,,,,,,,,,,,,
104415,1,2,1,8,545,,,,,,,,,,,3.0,1.0,0.1429
104416,2,1,2,8,812,210.0,7.0,4.0,2.0,0.0,383.0,0.2857142857142857,0.009523809523809525,0.005221932114882507,1.0,2.0,0.0,0.0
104429,3,2,2,8,214,125.0,1.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10444,3,-1,2,8,489,,,,,,,,,,,,,
104441,3,1,1,8,214,,,,,,,,,,,,,
104444,1,1,2,8,545,,,,,,,,,,,,,
104449,1,1,2,8,800,,,,,,,,,,,,,
104450,2,1,1,8,124,,,,,,,,,,,,,
104451,3,2,2,8,489,,,,,,,,,,,,,
104468,1,2,2,8,800,170.0,7.0,4.0,0.0,2.0,279.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
104474,1,-1,1,8,800,,,,,,,,,,,,,
104477,3,-1,-1,8,489,,,,,,,,,,,,,
104490,3,1,2,8,489,,,,,,,,,,,,,
104493,1,2,1,8,545,,,,,,,,,,,,,
104501,3,1,1,8,214,,,,,,,,,,,,,
104506,3,-1,2,8,214,,,,,,,,,,,,,
104511,3,2,-1,8,489,,,,,,,,,,,,,
104515,3,2,1,8,489,156.0,0.0,0.0,0.0,1.0,254.0,,0.0,0.0,0.0,,,
104518,1,1,1,8,403,5.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,4.0,1.0,0.0354
104521,2,1,2,8,623,,,,,,,,,,,,,
104522,1,-1,-1,8,545,,,,,,,,,,,,,
104523,-1,1,2,8,766,,,,,,,,,,,,,
104537,1,1,2,8,545,,,,,,,,,,,,,
104538,3,2,1,8,489,,,,,,,,,,,,,
104550,1,-1,1,8,800,,,,,,,,,,,4.0,0.0,0.0
104552,3,2,2,8,489,,,,,,,,,,,,,
10456,3,1,-1,8,489,,,,,,,,,,,,,
104560,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0
104563,2,2,2,8,623,363.0,15.0,2.0,0.0,1.0,609.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
104569,3,1,2,8,306,,,,,,,,,,,2.0,0.0,0.0
104573,1,1,-1,8,800,143.0,5.0,5.0,0.0,0.0,181.0,0.0,0.0,0.0,,4.0,1.0,0.0404
104592,1,1,2,8,800,,,,,,,,,,,,,
104605,1,1,2,8,545,555.0,34.0,14.0,1.0,2.0,1111.0,0.029411764705882353,0.0018018018018018018,0.0009000900090009,0.5,2.0,0.0,0.0
104606,1,1,2,8,800,,,,,,,,,,,,,
104611,3,1,2,8,489,,,,,,,,,,,,,
104616,1,1,1,8,693,,,,,,,,,,,4.0,1.0,0.0619
104623,1,2,1,8,14,,,,,,,,,,,,,
10463,3,2,2,8,489,,,,,,,,,,,,,
104630,3,1,2,8,214,,,,,,,,,,,,,
104642,3,1,-1,8,214,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,0.0,0.0
10465,3,2,-1,8,489,,,,,,,,,,,,,
104666,2,1,2,8,124,,,,,,,,,,,,,
10467,2,-1,-1,8,623,,,,,,,,,,,,,
104672,2,-1,-1,8,623,,,,,,,,,,,,,
104674,2,1,2,8,124,54.0,0.0,0.0,0.0,1.0,89.0,,0.0,0.0,0.0,2.0,0.0,0.0
10470,3,-1,1,8,214,816.0,2.0,1.0,0.0,2.0,1276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104716,3,1,2,8,214,,,,,,,,,,,,,
104719,3,2,2,8,489,,,,,,,,,,,,,
104730,1,1,1,8,693,,,,,,,,,,,4.0,1.0,0.0741
104733,2,2,2,8,623,,,,,,,,,,,4.0,1.0,0.0455
104738,1,-1,-1,8,30,,,,,,,,,,,,,
104739,1,-1,2,8,885,,,,,,,,,,,,,
104748,1,2,1,8,545,1287.0,53.0,18.0,3.0,6.0,2023.0,0.05660377358490566,0.002331002331002331,0.0014829461196243204,0.5,4.0,1.0,0.0946
104763,2,1,2,8,124,,,,,,,,,,,,,
104770,3,2,2,8,214,134.0,5.0,1.0,0.0,0.0,217.0,0.0,0.0,0.0,,3.0,1.0,0.05
104772,2,1,2,8,124,,,,,,,,,,,,,
104782,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0
104788,1,2,1,8,885,,,,,,,,,,,,,
104790,3,2,1,8,214,,,,,,,,,,,,,
104808,2,1,2,8,655,,,,,,,,,,,,,
104813,1,1,1,8,545,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
104814,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
104833,3,2,2,8,214,,,,,,,,,,,2.0,1.0,0.25
104834,3,-1,2,8,489,,,,,,,,,,,,,
104850,2,1,2,8,76,,,,,,,,,,,,,
104852,3,1,1,8,489,,,,,,,,,,,4.0,0.0,0.0
104858,1,2,1,8,800,,,,,,,,,,,,,
104864,3,1,2,8,489,,,,,,,,,,,,,
104866,3,-1,-1,8,214,,,,,,,,,,,,,
104877,3,1,1,8,489,,,,,,,,,,,,,
104879,3,1,-1,8,489,,,,,,,,,,,,,
10488,3,1,1,8,214,,,,,,,,,,,,,
104893,3,1,-1,8,214,,,,,,,,,,,,,
104903,3,1,2,8,489,,,,,,,,,,,,,
104915,-1,-1,1,8,70,,,,,,,,,,,,,
104921,1,2,2,8,885,128.0,0.0,0.0,0.0,3.0,174.0,,0.0,0.0,0.0,1.0,0.0,0.0
104941,1,1,2,8,30,,,,,,,,,,,,,
104945,3,1,2,8,214,,,,,,,,,,,3.0,1.0,0.0571
104955,3,-1,2,8,214,1831.0,29.0,12.0,1.0,13.0,2628.0,0.034482758620689655,0.0005461496450027307,0.000380517503805175,0.07692307692307693,2.0,0.0,0.0
104957,2,1,2,8,804,,,,,,,,,,,,,
104958,1,1,1,8,30,,,,,,,,,,,,,
104964,3,1,-1,8,214,,,,,,,,,,,,,
104969,3,2,2,8,214,,,,,,,,,,,,,
104998,2,1,2,8,812,,,,,,,,,,,,,
1050,3,1,1,8,306,,,,,,,,,,,,,
10500,3,1,-1,8,489,,,,,,,,,,,3.0,1.0,0.0385
105000,3,1,2,8,214,,,,,,,,,,,2.0,1.0,0.5
105004,3,1,-1,8,214,,,,,,,,,,,,,
105009,3,-1,1,8,489,,,,,,,,,,,,,
10501,3,1,2,8,489,,,,,,,,,,,,,
105023,3,2,2,8,214,613.0,0.0,0.0,0.0,3.0,836.0,,0.0,0.0,0.0,4.0,0.0,0.0
10504,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
105048,-1,1,2,8,562,,,,,,,,,,,,,
105052,2,1,2,8,812,60.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,,1.0,0.0,0.0
105054,-1,2,-1,8,244,,,,,,,,,,,,,
10506,1,1,1,8,30,,,,,,,,,,,4.0,1.0,0.0348
105064,3,1,2,8,214,1453.0,39.0,16.0,1.0,6.0,2563.0,0.02564102564102564,0.0006882312456985547,0.0003901677721420211,0.16666666666666666,4.0,1.0,0.0267
105072,3,1,2,8,489,,,,,,,,,,,,,
105075,3,2,1,8,214,,,,,,,,,,,,,
105080,3,1,2,8,489,,,,,,,,,,,,,
105083,2,-1,-1,8,623,,,,,,,,,,,,,
105087,-1,-1,-1,8,665,,,,,,,,,,,,,
10509,1,1,1,8,693,3.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,,,
105090,1,1,2,8,885,263.0,1.0,2.0,0.0,0.0,429.0,0.0,0.0,0.0,,2.0,0.0,0.0
105093,3,1,2,8,214,,,,,,,,,,,,,
105094,1,2,1,8,14,,,,,,,,,,,,,
105095,-1,2,-1,8,244,,,,,,,,,,,2.0,0.0,0.0
1051,3,1,2,8,214,1468.0,40.0,17.0,0.0,9.0,2931.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0462
105100,3,1,2,8,214,,,,,,,,,,,4.0,0.0,0.0
105101,-1,1,1,8,766,,,,,,,,,,,,,
105109,1,-1,-1,8,800,163.0,0.0,0.0,0.0,0.0,267.0,,0.0,0.0,,,,
105119,2,-1,-1,8,623,,,,,,,,,,,,,
10512,3,2,2,8,489,,,,,,,,,,,,,
105123,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.08199999999999999
105129,1,1,2,8,885,,,,,,,,,,,,,
105144,3,1,2,8,489,,,,,,,,,,,,,
105149,3,2,2,8,489,,,,,,,,,,,,,
105152,2,1,2,8,635,,,,,,,,,,,,,
105154,3,-1,1,8,214,,,,,,,,,,,,,
105163,1,1,1,8,30,,,,,,,,,,,,,
