购物距离注册时长	购物时是否咨询客服	是否团购	是否是新用户	是否直降	是否换购	是够满减	是否买赠	是够加价购	留存标签	咨询数量	同时购买同样物品数量
95	0	0	0	0	0	0	0	0	1	0	1
47	1	0	0	0	0	1	0	0	1	0	1
60	0	0	0	0	0	1	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	1	1
30	1	0	0	0	0	0	0	0	1	0	1
104	1	0	0	0	0	1	0	0	1	0	0
80	0	0	0	0	0	0	0	1	1	0	1
38	0	0	0	0	0	0	0	1	1	0	1
47	0	1	1	0	0	0	0	0	1	0	1
62	0	1	0	0	0	0	0	0	1	0	1
103	0	1	0	0	0	1	0	0	1	1	0
104	0	1	0	0	0	0	0	0	1	1	0
95	0	0	0	0	0	0	0	0	1	0	1
107	1	0	0	0	0	0	0	0	1	3	1
47	1	0	1	0	0	1	0	0	1	0	2
97	0	0	0	0	0	0	0	0	1	0	1
17	1	0	0	0	0	0	0	0	1	0	2
10	1	0	1	0	0	1	0	0	1	0	1
10	1	0	1	0	0	1	0	0	1	0	1
33	0	1	1	0	0	0	0	0	1	0	1
100	1	1	0	0	0	0	0	0	1	0	2
96	0	1	0	0	0	1	0	0	1	0	2
66	0	0	1	0	0	0	0	0	1	2	2
25	1	0	0	0	0	1	0	0	1	4	2
10	1	0	0	0	0	0	0	0	1	0	1
29	1	0	0	0	0	1	0	0	1	0	1
82	0	1	0	0	0	0	0	0	1	0	1
29	1	0	0	0	0	0	0	0	1	0	1
56	1	0	1	0	0	0	0	0	1	0	0
36	0	0	1	0	0	0	0	0	1	0	1
67	1	0	1	0	0	0	0	0	1	0	0
46	1	0	0	0	0	1	0	0	1	0	1
97	0	1	0	0	0	1	0	0	1	13	0
97	0	0	0	0	0	0	0	0	1	13	2
104	0	1	1	0	0	1	0	0	1	0	2
59	0	0	1	0	0	0	0	0	1	0	0
51	0	1	0	0	0	1	0	0	1	0	1
64	0	1	0	0	0	1	0	0	1	0	1
16	0	1	0	0	0	0	0	0	1	0	2
83	0	0	1	0	0	0	0	0	1	0	2
17	0	1	0	1	0	0	0	0	1	0	0
35	0	0	0	0	0	0	0	0	1	0	3
48	1	0	1	0	0	0	0	0	1	2	0
55	1	0	0	0	0	0	0	0	1	0	0
52	0	1	1	0	0	0	0	0	1	0	2
51	1	0	0	0	0	0	0	0	1	0	0
44	0	0	0	0	0	0	0	0	1	0	0
17	1	0	0	0	0	0	0	0	1	0	0
60	1	1	1	0	0	1	0	0	1	0	2
14	1	0	0	0	0	0	0	1	1	0	2
102	0	1	0	0	0	1	0	0	1	0	2
104	1	1	0	0	0	1	0	0	1	0	2
58	1	0	0	0	0	1	0	0	1	0	1
63	1	0	0	0	0	0	0	0	1	0	0
41	0	0	0	0	0	0	0	0	1	0	1
34	0	0	1	0	0	1	0	0	1	0	4
34	0	0	1	0	0	1	0	0	1	0	3
34	0	0	1	0	0	1	0	0	1	0	3
34	1	0	1	0	0	1	0	0	1	0	2
91	0	0	0	0	0	0	0	0	1	0	1
5	1	0	0	0	0	0	0	0	1	0	1
17	0	0	0	0	0	0	0	0	1	0	0
82	1	1	0	0	0	0	0	0	1	0	1
35	1	0	1	0	0	0	0	0	1	0	2
21	1	0	0	0	0	0	0	0	1	4	2
15	1	0	0	0	0	0	0	0	1	0	2
23	1	1	0	0	0	0	0	0	1	0	1
4	0	0	1	0	0	0	0	0	1	0	3
111	0	0	0	0	0	0	0	0	1	0	0
82	0	0	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	0	1
91	1	0	0	0	0	0	0	0	1	0	1
41	0	0	0	0	0	0	0	0	1	0	0
63	1	0	0	0	0	0	0	0	1	0	0
33	0	0	0	0	0	0	0	0	1	0	0
48	1	0	0	0	0	0	0	1	1	2	2
16	1	0	1	0	0	0	0	0	1	0	0
63	0	0	0	0	0	0	0	0	1	0	0
63	1	0	0	0	0	0	0	0	1	0	2
104	1	1	0	0	0	1	0	0	1	0	1
65	0	1	0	0	0	0	0	0	1	0	4
65	0	1	0	0	0	0	0	0	1	0	1
36	1	0	1	0	0	0	0	0	1	2	2
38	0	0	1	0	0	1	0	0	1	0	0
82	0	1	0	1	0	1	0	0	1	0	1
60	0	0	0	0	0	0	0	0	1	0	2
46	1	0	0	0	0	0	0	0	1	0	2
48	1	0	0	0	0	0	0	1	1	0	2
22	0	0	0	0	0	0	0	0	1	0	2
28	0	0	0	0	0	1	0	0	1	0	1
92	1	1	0	0	0	0	0	0	1	2	1
93	0	0	0	0	0	0	0	0	1	0	0
86	0	0	0	0	0	0	0	0	1	0	0
93	0	0	1	0	0	0	0	0	1	0	2
12	1	0	1	0	0	0	0	0	1	0	4
27	1	0	1	0	0	0	0	0	1	0	4
27	0	0	1	0	0	0	0	0	1	0	4
32	1	0	0	0	0	1	0	0	1	0	2
72	0	0	1	0	0	0	0	0	1	0	0
44	0	0	0	0	0	0	0	0	1	0	0
23	1	0	0	0	0	1	0	0	1	2	0
44	1	0	0	0	0	0	0	0	1	0	0
91	0	0	0	0	0	0	0	0	1	2	0
104	0	0	0	0	0	1	0	0	1	2	0
91	0	0	0	0	0	0	0	1	1	2	2
52	0	0	0	0	0	0	0	1	1	0	2
99	0	0	0	0	0	0	0	0	1	0	0
105	1	0	0	0	0	1	0	0	1	0	0
71	0	0	0	0	0	0	0	0	1	0	2
71	0	0	0	0	0	0	0	0	1	0	2
90	0	0	0	0	0	0	0	0	1	0	1
104	0	0	0	0	0	0	0	1	1	0	2
90	1	0	1	0	0	1	0	0	1	4	2
82	0	1	0	0	0	0	0	0	1	0	1
42	1	0	1	0	0	0	0	0	1	6	3
55	0	0	0	0	0	1	0	0	1	0	1
25	1	0	1	0	0	1	0	0	1	4	2
83	0	0	0	0	0	0	0	0	1	1	1
15	1	0	0	0	0	0	0	0	1	1	1
25	1	0	0	0	0	0	0	0	1	0	2
7	0	0	0	0	0	1	0	0	1	0	1
53	0	0	0	0	0	0	0	0	1	0	1
107	1	1	0	0	0	0	0	0	1	0	1
85	0	0	1	0	0	0	0	0	1	2	0
33	1	0	0	0	0	0	0	0	1	2	2
95	0	1	1	0	0	0	0	0	1	2	0
11	0	0	1	0	0	0	0	0	1	0	3
38	1	0	1	0	0	0	0	0	1	0	0
85	0	1	0	0	0	0	0	0	1	4	1
25	1	0	0	0	0	0	0	1	1	0	1
38	1	0	0	0	0	0	0	0	1	0	1
59	1	0	0	0	0	1	0	0	1	0	1
100	0	0	1	0	0	0	0	0	1	1	2
102	0	1	1	0	0	1	0	0	1	1	3
104	0	1	0	0	0	0	0	0	1	0	0
104	0	0	0	1	0	1	0	0	1	0	1
18	1	0	1	0	0	1	0	0	1	0	2
52	1	0	1	0	0	0	0	0	1	0	0
60	0	0	0	0	0	0	0	0	1	0	0
64	0	0	0	0	0	0	0	0	1	0	0
34	0	0	1	0	0	0	0	0	1	0	0
48	1	0	0	0	0	0	0	0	1	0	0
38	0	0	0	0	0	0	0	0	1	0	0
45	0	0	0	0	0	0	0	0	1	0	0
37	1	0	1	0	0	0	0	0	1	0	0
49	1	0	0	0	0	0	0	0	1	0	1
66	0	0	0	0	0	0	0	1	1	2	2
18	0	0	0	0	0	0	0	0	1	1	2
45	0	0	0	0	0	0	0	0	1	0	0
16	1	0	1	0	0	0	0	0	1	1	1
16	1	0	1	0	0	0	0	1	1	0	2
32	1	0	1	0	0	0	0	0	1	0	0
91	0	1	0	1	0	1	0	0	1	0	1
16	0	0	0	0	0	0	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	0	1
60	0	0	0	0	0	0	0	0	1	0	1
18	1	0	1	0	0	0	0	0	1	0	2
38	1	0	0	0	0	0	0	0	1	1	2
77	1	0	0	0	0	1	0	0	1	1	1
103	1	1	0	0	0	1	0	0	1	0	1
90	1	1	0	0	0	1	0	0	1	0	1
44	0	0	1	0	0	0	0	0	1	0	0
36	1	0	1	0	0	0	0	1	1	0	1
72	0	0	0	0	0	0	0	0	1	0	0
99	1	1	0	0	0	0	0	0	1	0	0
16	0	0	0	0	0	0	0	0	1	0	0
91	1	1	0	0	0	1	0	0	1	1	0
45	1	0	0	0	0	0	0	0	1	0	1
76	1	1	0	0	0	0	0	0	1	0	1
19	1	1	0	0	0	0	0	0	1	2	0
19	1	1	0	0	0	0	0	0	1	2	0
34	0	0	0	0	0	0	0	0	1	0	1
76	1	1	0	0	0	0	0	0	1	0	0
76	0	1	0	0	0	0	0	0	1	0	0
30	1	0	0	0	0	1	0	0	1	0	2
95	0	1	0	0	0	0	0	0	1	2	1
37	1	0	1	0	0	0	0	0	1	2	2
83	0	0	1	0	0	0	0	0	1	2	1
91	0	0	0	0	0	0	0	0	1	0	1
52	0	0	0	0	0	0	0	0	1	0	0
9	1	0	0	0	0	0	0	0	1	0	2
11	0	0	1	0	0	0	0	0	1	1	0
33	1	0	1	0	0	0	0	0	1	0	2
32	0	0	0	0	0	0	0	0	1	0	0
37	1	0	0	0	0	0	0	0	1	0	0
48	0	1	0	0	0	0	0	0	1	2	1
48	0	1	0	0	0	0	0	0	1	2	1
34	1	0	0	0	0	0	0	0	1	0	0
4	1	0	0	0	0	0	0	0	1	0	2
92	1	0	0	0	0	0	0	0	1	2	0
70	0	0	0	0	0	0	0	0	1	2	1
31	1	0	1	0	0	0	0	0	1	2	0
30	0	0	0	0	0	0	0	0	1	0	1
83	0	0	0	1	0	0	0	0	1	0	1
24	0	0	1	0	0	0	0	0	1	0	2
88	0	0	0	0	0	0	0	0	1	0	1
46	0	0	1	0	0	1	0	0	1	0	2
24	1	0	0	0	0	0	0	0	1	0	1
8	1	0	1	0	0	0	0	0	1	1	3
45	0	0	0	0	0	0	0	0	1	2	2
84	1	0	0	0	0	0	0	0	1	0	0
13	1	0	1	0	0	1	0	0	1	0	2
12	1	1	0	0	0	1	0	0	1	0	1
91	1	1	0	0	0	0	0	0	1	2	1
75	0	0	0	0	0	1	0	0	1	0	1
36	0	0	0	0	0	1	0	0	1	4	2
28	1	0	0	0	0	1	0	0	1	0	2
10	1	0	0	0	0	1	0	0	1	0	2
82	0	0	0	0	0	0	0	1	1	0	2
29	0	0	0	0	0	0	0	0	1	0	1
35	0	0	0	0	0	0	0	0	1	0	2
49	1	0	0	0	0	1	0	0	1	0	1
45	0	0	0	0	0	0	0	0	1	0	0
69	1	0	0	0	0	1	0	0	1	0	1
25	1	0	0	0	0	0	0	0	1	0	1
88	1	0	1	0	0	1	0	0	1	3	2
48	1	0	0	0	0	1	0	0	1	0	1
38	0	0	1	0	0	0	0	0	1	0	0
74	0	0	0	0	0	0	0	1	1	0	2
36	1	0	1	0	0	0	0	0	1	0	2
102	0	0	0	0	0	0	0	0	1	0	3
103	0	0	0	1	0	1	0	0	1	0	1
52	1	1	0	0	0	1	0	0	1	0	1
51	1	0	1	0	0	0	0	0	1	2	2
45	1	0	0	0	0	0	0	0	1	0	1
42	1	0	0	0	0	0	0	0	1	0	2
91	0	0	1	0	0	0	0	0	1	0	2
61	1	0	0	0	0	0	0	0	1	0	1
59	1	0	0	0	0	0	0	0	1	0	0
28	1	0	0	0	0	0	0	0	1	0	1
82	0	0	0	0	0	1	0	0	1	0	1
19	1	0	0	0	0	1	0	0	1	0	1
19	1	0	0	0	0	1	0	0	1	0	1
79	0	0	0	0	0	1	0	0	1	0	1
22	1	0	0	0	0	0	0	0	1	0	2
14	0	0	0	0	0	0	0	0	1	0	0
60	1	0	1	0	0	0	0	0	1	0	1
67	1	0	1	0	0	1	0	0	1	2	2
29	1	0	0	0	0	1	0	0	1	0	1
31	1	0	1	0	0	0	0	0	1	0	2
25	1	0	1	0	0	0	0	0	1	0	2
15	0	0	0	0	0	0	0	0	1	0	1
88	1	1	0	0	0	0	0	0	1	1	1
48	1	0	0	0	0	0	0	0	1	0	1
44	1	0	0	0	0	0	0	0	1	0	1
51	0	0	1	0	0	0	0	0	1	0	2
77	1	0	0	0	0	0	0	0	1	0	0
91	0	1	0	1	0	1	0	0	1	0	1
91	0	1	0	1	0	0	0	0	1	0	1
34	1	0	0	0	0	1	0	0	1	0	1
82	0	0	0	1	0	0	0	0	1	0	1
55	1	0	0	0	0	0	0	0	1	0	0
53	0	0	1	0	0	0	0	0	1	0	0
46	1	0	0	0	0	1	0	0	1	0	1
59	1	0	1	0	0	0	0	0	1	0	0
56	1	0	1	0	0	0	0	0	1	0	0
43	0	1	1	0	0	0	0	0	1	1	2
104	0	0	0	0	0	0	0	0	1	2	2
102	1	0	0	0	0	1	0	0	1	0	1
41	0	0	1	0	0	0	0	0	1	0	0
91	1	1	0	0	0	1	0	0	1	2	1
32	1	0	1	0	0	1	0	0	1	0	2
19	0	0	0	0	0	0	0	0	1	0	2
67	1	0	0	0	0	1	0	0	1	0	1
61	1	0	0	0	0	0	0	0	1	0	0
103	1	1	0	0	0	0	0	0	1	0	1
6	1	0	0	0	0	0	0	1	1	0	2
60	1	0	1	0	0	0	0	0	1	0	2
18	1	0	1	0	0	0	0	0	1	4	2
34	1	0	0	0	0	0	0	0	1	4	1
60	0	0	0	0	0	1	0	0	1	0	2
75	0	0	0	0	0	0	0	0	1	0	1
89	0	1	0	0	0	1	0	0	1	0	0
91	0	1	0	0	0	1	0	0	1	0	0
89	0	1	0	0	0	1	0	0	1	0	0
91	0	0	0	0	0	0	0	0	1	0	1
111	0	1	1	0	0	0	0	0	1	7	1
12	0	1	0	0	0	0	0	0	1	0	1
34	1	0	0	0	0	0	0	0	1	0	1
36	0	0	0	0	0	1	0	0	1	0	1
19	0	0	0	0	0	1	0	0	1	0	2
17	0	0	0	0	0	0	0	0	1	0	2
99	1	0	0	0	0	0	0	0	1	1	0
98	0	0	1	0	0	0	0	1	1	0	2
101	1	1	0	0	0	0	0	0	1	0	1
39	1	0	0	0	0	0	0	0	1	0	2
33	1	0	0	0	0	0	0	0	1	0	0
65	0	0	1	0	0	0	0	1	1	2	2
39	1	0	0	0	0	1	0	0	1	4	2
20	1	0	0	0	0	0	0	1	1	0	1
24	0	0	0	0	0	0	0	1	1	0	1
60	0	0	0	0	0	1	0	0	1	6	1
8	0	0	0	0	0	0	0	0	1	0	0
73	0	1	1	0	0	0	0	0	1	0	2
67	0	1	1	0	0	0	0	0	1	0	0
53	1	1	1	0	0	0	0	0	1	0	0
5	1	0	0	0	0	1	0	0	1	0	1
5	1	0	0	0	0	1	0	0	1	0	1
64	0	0	0	0	0	0	0	0	1	0	2
64	0	0	0	0	0	0	0	0	1	0	2
80	0	1	1	0	0	1	0	0	1	0	2
53	1	0	0	0	0	0	0	0	1	0	0
64	1	0	0	0	0	0	0	0	1	0	0
108	0	1	0	0	0	0	0	0	1	0	1
36	1	0	0	0	0	0	0	0	1	0	0
71	1	0	0	0	0	0	0	0	1	0	2
47	1	0	0	0	0	0	0	0	1	0	0
46	1	0	1	0	0	0	0	0	1	0	0
104	0	1	0	0	0	0	0	0	1	4	0
14	1	0	1	0	0	0	0	0	1	1	3
82	0	0	0	0	0	1	0	0	1	0	0
95	0	0	1	0	0	1	0	0	1	0	2
83	0	0	1	0	0	0	0	0	1	0	2
63	0	1	1	0	0	0	0	0	1	0	1
36	0	0	0	0	0	0	0	0	1	0	1
19	0	1	1	0	0	0	0	0	1	0	2
36	1	1	0	0	0	0	0	0	1	0	0
102	0	1	1	0	0	1	0	0	1	12	2
109	0	0	0	0	0	0	0	0	1	3	2
50	1	0	0	0	0	0	0	0	1	0	2
69	1	0	0	0	0	1	0	0	1	0	1
56	1	0	0	0	0	1	0	0	1	0	1
35	1	0	1	0	0	0	0	0	1	0	0
25	1	0	0	0	0	0	0	0	1	0	1
12	1	0	0	0	0	0	0	1	1	0	2
25	0	0	0	0	0	0	0	0	1	0	1
80	0	0	0	0	0	0	0	0	1	4	0
75	1	0	1	0	0	1	0	0	1	1	2
72	1	0	0	0	0	0	0	0	1	0	0
102	1	1	0	0	0	0	0	0	1	0	1
30	1	0	1	0	0	0	0	0	1	0	0
48	1	0	0	0	0	0	0	0	1	0	0
35	0	0	0	0	0	0	0	0	1	0	1
32	1	0	0	0	0	0	0	0	1	0	1
39	1	0	1	0	0	0	0	1	1	0	2
43	0	0	0	0	0	0	0	0	1	0	0
103	1	1	0	0	0	1	0	0	1	0	1
25	1	0	0	0	0	1	0	0	1	4	2
25	0	0	0	0	0	1	0	0	1	4	2
18	1	0	0	0	0	0	0	0	1	0	0
46	0	0	0	0	0	0	0	1	1	2	2
11	0	0	0	0	0	0	0	0	1	0	1
59	1	0	0	0	0	1	0	0	1	0	1
33	1	0	1	0	0	1	0	0	1	0	2
52	1	0	1	0	0	0	0	0	1	0	2
5	1	0	0	0	0	0	0	0	1	0	1
49	0	0	1	0	0	0	0	0	1	0	0
28	1	0	1	0	0	1	0	0	1	0	2
91	1	1	0	0	0	1	0	0	1	0	1
82	0	0	0	0	0	0	0	0	1	2	1
36	1	0	0	0	0	0	0	0	1	0	1
70	0	0	0	0	0	0	0	0	1	0	0
23	0	0	1	0	0	0	0	0	1	0	0
69	0	0	0	0	0	0	0	0	1	0	2
44	1	0	1	0	0	1	0	0	1	2	2
26	1	0	1	0	0	1	0	0	1	0	2
19	1	0	0	0	0	0	0	0	1	0	2
104	1	0	0	0	0	0	0	0	1	0	1
48	1	0	0	0	0	0	0	0	1	0	1
68	1	0	0	0	0	0	0	0	1	1	0
13	1	0	0	0	0	0	0	0	1	0	1
84	0	0	1	0	0	0	0	1	1	2	2
32	0	0	1	0	0	0	0	0	1	0	0
60	1	0	1	0	0	0	0	0	1	0	2
25	1	0	0	0	0	0	0	0	1	0	1
91	0	1	0	0	0	0	0	0	1	0	1
82	1	0	0	0	0	0	0	0	1	0	2
16	0	0	0	0	0	0	0	0	1	0	2
53	0	0	1	0	0	0	0	0	1	0	0
78	0	0	0	0	0	0	0	1	1	0	1
91	1	0	0	0	0	1	0	0	1	0	0
104	0	0	0	0	0	0	0	1	1	0	1
104	1	0	0	0	0	1	0	0	1	0	1
20	0	0	1	0	0	0	0	0	1	0	2
64	0	0	0	0	0	0	0	0	1	0	1
38	0	0	0	0	0	0	0	1	1	0	2
88	1	1	0	0	0	0	0	0	1	0	1
48	1	0	0	0	0	1	0	0	1	3	2
37	1	0	1	0	0	0	0	1	1	2	2
86	0	0	0	1	0	1	0	0	1	0	1
36	1	0	1	0	0	0	0	0	1	2	2
103	1	1	0	0	0	0	0	0	1	0	1
54	1	0	0	0	0	0	0	0	1	0	1
34	0	0	0	0	0	0	0	0	1	0	1
11	0	0	1	0	0	1	0	0	1	1	2
53	1	0	1	0	0	0	0	0	1	0	0
94	0	0	1	0	0	0	0	0	1	0	0
23	1	0	0	0	0	0	0	0	1	0	2
67	0	0	0	0	0	1	0	0	1	0	2
40	0	1	1	0	0	0	0	0	1	0	2
56	1	1	0	0	0	0	0	0	1	0	1
68	0	1	0	0	0	0	0	0	1	1	1
58	0	0	0	0	0	0	0	0	1	0	0
74	0	0	1	0	0	0	0	1	1	2	2
33	0	0	0	0	0	0	0	0	1	2	1
65	1	0	1	0	0	0	0	0	1	0	0
46	1	0	1	0	0	1	0	0	1	0	2
82	0	0	0	1	0	1	0	0	1	0	1
33	1	0	0	0	0	1	0	0	1	0	1
24	1	0	1	0	0	0	0	0	1	0	0
26	1	1	0	0	0	0	0	0	1	0	1
95	0	1	0	0	0	0	0	0	1	2	3
38	1	0	1	0	0	0	0	0	1	2	2
95	1	0	0	0	0	1	0	0	1	0	2
104	0	0	0	0	0	0	0	0	1	0	1
5	1	0	0	0	0	0	0	0	1	0	1
84	1	0	0	0	0	0	0	0	1	0	0
90	0	0	0	0	0	1	0	0	1	0	2
99	1	1	1	0	0	0	0	0	1	1	2
68	0	0	0	0	0	0	0	0	1	6	2
32	0	0	0	0	0	0	0	0	1	0	0
19	0	0	1	0	0	0	0	0	1	0	2
51	1	0	0	0	0	0	0	0	1	2	0
24	1	0	0	0	0	0	0	1	1	2	1
95	0	0	0	0	0	1	0	0	1	0	1
16	1	0	0	0	0	0	0	0	1	0	1
30	0	0	0	0	0	0	0	1	1	0	1
50	1	0	0	0	0	0	0	0	1	0	1
26	0	0	0	0	0	0	0	0	1	0	1
95	1	1	0	0	0	1	0	0	1	3	2
102	1	1	0	0	0	1	0	0	1	3	2
102	0	0	0	0	0	1	0	0	1	5	2
28	1	0	1	0	0	0	0	0	1	0	3
16	1	0	0	0	0	0	0	0	1	0	0
57	1	0	0	0	0	0	0	0	1	0	1
60	1	0	1	0	0	0	0	0	1	0	2
29	1	0	0	0	0	0	0	0	1	0	1
18	0	1	1	0	0	0	0	0	1	0	2
10	1	0	1	0	0	1	0	0	1	0	3
59	0	0	0	0	0	0	0	1	1	0	1
107	1	1	0	0	0	0	0	0	1	6	3
40	0	0	0	0	0	0	0	0	1	0	1
36	0	0	1	0	0	0	0	0	1	0	0
49	0	0	1	0	0	0	0	0	1	0	0
104	0	1	0	0	0	0	0	0	1	4	0
13	1	0	1	0	0	1	0	0	1	0	2
33	1	0	1	0	0	0	0	0	1	0	1
99	0	0	0	0	0	0	0	0	1	0	1
71	0	0	0	0	0	0	0	0	1	2	2
39	0	0	0	0	0	0	0	0	1	0	0
49	0	0	0	0	0	0	0	0	1	0	2
33	1	0	0	0	0	0	0	0	1	0	2
41	1	0	0	0	0	0	0	0	1	0	1
43	1	0	0	0	0	0	0	0	1	0	2
9	1	0	0	0	0	0	0	0	1	0	2
17	1	0	0	0	0	0	0	0	1	0	2
51	1	0	1	0	0	0	0	0	1	0	0
110	1	1	0	0	0	0	0	0	1	0	1
31	1	1	0	0	0	1	0	0	1	1	0
19	1	0	0	0	0	1	0	0	1	0	1
6	1	0	0	0	0	1	0	0	1	0	1
40	1	0	1	0	0	1	0	0	1	0	2
40	1	0	0	0	0	1	0	0	1	0	2
89	0	0	0	0	0	0	0	0	1	0	1
53	0	1	1	0	0	0	0	0	1	0	2
74	0	0	0	0	0	0	0	1	1	0	1
26	1	0	0	0	0	1	0	0	1	0	1
39	0	0	0	0	0	1	0	0	1	0	1
26	1	0	0	0	0	0	0	0	1	0	1
62	0	0	0	0	0	0	0	0	1	0	1
102	0	0	1	0	0	0	0	0	1	0	0
94	1	0	1	0	0	0	0	0	1	0	2
63	0	0	0	0	0	0	0	0	1	1	2
53	1	0	0	0	0	0	0	0	1	0	1
45	1	0	0	0	0	0	0	0	1	0	0
45	0	0	0	0	0	0	0	0	1	0	1
50	0	1	1	0	0	0	0	0	1	0	2
49	1	0	1	0	0	1	0	0	1	0	2
13	1	0	1	0	0	0	0	0	1	2	1
36	1	0	1	0	0	0	0	0	1	0	2
61	0	0	0	0	0	0	0	1	1	0	1
63	1	0	0	0	0	0	0	0	1	5	0
6	1	0	0	0	0	0	0	0	1	0	0
19	1	0	0	0	0	0	0	0	1	0	1
34	1	0	1	0	0	0	0	0	1	0	2
7	1	0	0	0	0	0	0	0	1	0	2
74	1	0	0	0	0	0	0	0	1	0	0
95	1	1	0	0	0	0	0	0	1	4	1
58	1	0	1	0	0	0	0	0	1	0	0
104	0	0	0	0	0	0	0	0	1	0	1
56	1	0	0	0	0	0	0	0	1	0	1
80	1	0	1	0	0	0	0	0	1	0	3
87	1	0	1	0	0	0	0	0	1	0	2
68	1	0	0	0	0	0	0	0	1	0	0
4	0	1	1	0	0	1	0	0	1	0	2
48	0	0	0	0	0	0	0	0	1	0	2
4	1	0	1	0	0	0	0	1	1	0	2
13	1	0	0	0	0	1	0	0	1	0	2
91	0	1	1	0	0	0	0	0	1	1	2
80	0	0	0	0	0	1	0	0	1	0	1
67	0	0	0	0	0	1	0	0	1	0	1
28	1	0	1	0	0	0	0	1	1	0	2
44	1	0	1	0	0	0	0	0	1	0	0
106	0	0	0	0	0	0	0	0	1	1	0
41	0	0	0	0	0	0	0	0	1	0	1
81	0	1	0	0	0	0	0	0	1	0	1
48	1	0	0	0	0	1	0	0	1	2	1
55	1	0	0	0	0	0	0	0	1	2	1
76	0	0	1	0	0	0	0	0	1	0	1
40	1	0	0	0	0	0	0	0	1	0	0
35	0	0	0	0	0	1	0	0	1	0	1
48	1	0	0	0	0	1	0	0	1	0	1
89	1	1	0	0	0	0	0	0	1	1	1
14	1	0	0	0	0	0	0	0	1	0	1
52	0	0	1	0	0	0	0	0	1	0	2
91	1	0	0	0	0	0	0	0	1	0	1
69	0	0	0	0	0	1	0	0	1	0	2
49	0	0	0	0	0	0	0	0	1	0	1
61	0	0	1	0	0	0	0	0	1	2	2
60	1	0	1	0	0	0	0	0	1	0	0
61	1	0	0	0	0	1	0	0	1	0	1
12	1	0	1	0	0	0	0	0	1	0	1
33	1	0	0	0	0	0	0	0	1	0	2
19	1	0	0	0	0	0	0	0	1	0	1
27	0	1	1	0	0	0	0	0	1	0	2
61	1	0	0	0	0	0	0	0	1	0	2
48	1	0	0	0	0	1	0	0	1	0	1
51	0	0	0	0	0	0	0	0	1	0	0
37	1	0	0	0	0	0	0	0	1	0	0
85	0	0	0	0	0	0	0	0	1	0	1
9	1	0	0	0	0	1	0	0	1	0	1
17	1	0	0	0	0	1	0	0	1	0	1
45	0	0	0	0	0	1	0	0	1	0	1
45	0	0	0	0	0	1	0	0	1	0	1
45	1	0	0	0	0	1	0	0	1	0	1
91	0	0	0	1	0	1	0	0	1	0	1
104	0	0	0	1	0	1	0	0	1	0	1
67	0	0	0	0	0	1	0	0	1	0	1
67	0	0	0	0	0	1	0	0	1	0	1
44	1	0	0	0	0	0	0	0	1	0	2
44	0	0	0	0	0	0	0	0	1	0	2
31	0	0	0	0	0	0	0	0	1	0	1
29	1	0	1	0	0	0	0	1	1	0	3
58	0	0	0	0	0	0	0	1	1	0	2
10	1	1	1	0	0	1	0	0	1	0	4
10	1	0	1	0	0	0	0	0	1	0	3
14	1	0	0	0	0	0	0	0	1	0	2
14	1	0	0	0	0	0	0	0	1	0	2
47	1	0	1	0	0	0	0	0	1	0	2
21	1	0	1	0	0	0	0	0	1	0	2
95	1	1	0	0	0	0	0	0	1	0	1
79	0	0	0	0	0	0	0	0	1	0	0
14	1	1	0	0	0	0	0	0	1	2	1
27	0	0	1	0	0	0	0	0	1	0	2
25	0	0	0	0	0	1	0	0	1	0	1
13	1	0	1	0	0	1	0	0	1	0	2
83	0	1	1	0	0	0	0	0	1	0	4
86	1	0	0	0	0	0	0	0	1	0	2
25	1	0	1	0	0	0	0	0	1	0	2
19	1	0	0	0	0	0	0	0	1	1	3
16	1	1	0	0	0	0	0	0	1	0	1
87	1	0	0	0	0	0	0	0	1	0	1
20	1	0	0	0	0	1	0	0	1	0	2
27	1	0	1	0	0	0	0	0	1	0	2
99	0	0	0	0	0	0	0	0	1	0	1
95	0	0	0	0	0	0	0	0	1	0	1
36	0	0	1	0	0	0	0	0	1	0	0
26	1	0	0	0	0	1	0	0	1	0	1
66	0	0	0	0	0	0	0	0	1	0	1
31	1	0	0	0	0	0	0	0	1	0	0
50	0	0	0	0	0	0	0	0	1	0	2
67	0	0	0	0	0	0	0	0	1	0	1
26	0	0	1	0	0	0	0	0	1	0	2
46	1	0	0	0	0	1	0	0	1	0	2
64	1	1	1	0	0	0	0	0	1	2	0
60	1	0	0	0	0	0	0	0	1	0	2
96	0	1	0	0	0	0	0	0	1	0	1
53	0	0	0	0	0	1	0	0	1	0	1
90	0	0	0	0	0	0	0	1	1	0	1
90	0	0	0	0	0	1	0	0	1	0	1
62	1	0	1	0	0	0	0	0	1	0	2
5	0	1	0	0	0	0	0	0	1	0	2
96	0	1	0	0	0	0	0	0	1	0	0
102	1	0	0	0	0	0	0	0	1	0	0
17	1	0	0	0	0	0	0	0	1	0	1
25	1	0	0	0	0	1	0	0	1	0	1
24	0	0	0	0	0	0	0	0	1	0	1
9	1	0	0	0	0	0	0	0	1	0	2
91	0	1	0	0	0	0	0	0	1	3	1
